 userid |   ddate    | tpos | lengthh 
   5522 | 2014-02-11 |   28 |      16
   5522 | 2014-02-10 |   12 |      16
   5523 | 2014-02-09 |    9 |      14
   5524 | 2014-02-16 |   82 |      14
   5525 | 2014-02-16 |   68 |      18
   5526 | 2014-02-17 |   89 |      12
   5526 | 2014-02-11 |   28 |      12
   5527 | 2014-02-17 |   85 |      15
   5528 | 2014-02-14 |   49 |      12
   5528 | 2014-02-10 |   14 |      12
   5529 | 2014-02-09 |    7 |      13
   5530 | 2014-02-14 |   52 |      12
   5531 | 2014-02-14 |   56 |      17
   5531 | 2014-02-12 |   30 |      17
   5532 | 2014-02-11 |   23 |      12
   5533 | 2014-02-11 |   29 |      16
   5534 | 2014-02-10 |   12 |      14
   5535 | 2014-02-11 |   18 |      12
   5535 | 2014-02-13 |   36 |      12
   5536 | 2014-02-16 |   66 |      13
   5536 | 2014-02-14 |   47 |      13
   5537 | 2014-02-11 |   20 |      12
   5538 | 2014-02-16 |   71 |      15
   5539 | 2014-02-10 |   11 |      13
   5540 | 2014-02-14 |   52 |      15
   5541 | 2014-02-15 |   53 |      14
   5542 | 2014-02-13 |   55 |      16
   5543 | 2014-02-14 |   49 |      15
   5543 | 2014-02-12 |   25 |      15
   5544 | 2014-02-13 |   45 |      18
   5545 | 2014-02-10 |   20 |      17
   5546 | 2014-02-15 |   60 |      14
   5547 | 2014-02-11 |   19 |      14
   5548 | 2014-02-15 |   54 |      16
   5549 | 2014-02-16 |   79 |      16
   5550 | 2014-02-09 |    3 |      13
   5550 | 2014-02-12 |   35 |      13
   5551 | 2014-02-17 |   89 |      16
   5552 | 2014-02-12 |   38 |      15
   5553 | 2014-02-10 |   11 |      14
   5553 | 2014-02-13 |   44 |      14
   5554 | 2014-02-09 |    4 |      16
   5555 | 2014-02-14 |   44 |      15
   5556 | 2014-02-12 |   29 |      15
   5557 | 2014-02-17 |   63 |      12
   5557 | 2014-02-11 |   16 |      12
   5558 | 2014-02-14 |   55 |      15
   5559 | 2014-02-17 |   88 |      16
   5560 | 2014-02-16 |   63 |      13
   5561 | 2014-02-09 |    8 |      10
   5561 | 2014-02-10 |   18 |      10
   5562 | 2014-02-16 |   76 |      13
   5562 | 2014-02-09 |    8 |      13
   5563 | 2014-02-17 |   72 |      13
   5564 | 2014-02-11 |   17 |      15
   5565 | 2014-02-09 |    7 |      17
   5566 | 2014-02-17 |   80 |      18
   5567 | 2014-02-09 |    8 |      15
   5568 | 2014-02-13 |   42 |      14
   5568 | 2014-02-17 |   91 |      14
   5568 | 2014-02-14 |   56 |      14
   5569 | 2014-02-14 |   66 |      21
   5570 | 2014-02-11 |   19 |      12
   5571 | 2014-02-12 |   30 |      13
   5572 | 2014-02-17 |   64 |      11
   5573 | 2014-02-16 |   62 |      16
   5574 | 2014-02-15 |   71 |      16
   5575 | 2014-02-15 |   56 |      15
   5576 | 2014-02-10 |   18 |      18
   5577 | 2014-02-13 |   58 |      16
   5578 | 2014-02-11 |   17 |      16
   5579 | 2014-02-17 |  111 |      20
   5580 | 2014-02-09 |    4 |      19
   5581 | 2014-02-16 |   61 |      16
   5582 | 2014-02-16 |   71 |      12
   5582 | 2014-02-15 |   59 |      12
   5583 | 2014-02-13 |   55 |      14
   5583 | 2014-02-11 |   28 |      14
   5584 | 2014-02-10 |   18 |      12
   5584 | 2014-02-11 |   30 |      12
   5585 | 2014-02-11 |   31 |      12
   5585 | 2014-02-13 |   55 |      12
   5585 | 2014-02-12 |   43 |      12
   5586 | 2014-02-12 |   29 |      13
   5587 | 2014-02-16 |   67 |      15
   5588 | 2014-02-12 |   25 |      15
   5589 | 2014-02-16 |   50 |       9
   5590 | 2014-02-09 |    3 |      13
   5591 | 2014-02-09 |    3 |      15
   5592 | 2014-02-14 |   50 |      13
   5592 | 2014-02-09 |    1 |      13
   5593 | 2014-02-16 |   76 |      17
   5594 | 2014-02-13 |   52 |      14
   5595 | 2014-02-10 |   16 |      10
   5595 | 2014-02-17 |   72 |      10
   5596 | 2014-02-15 |   49 |      14
   5597 | 2014-02-09 |    3 |      16
   5598 | 2014-02-16 |   71 |      18
   5599 | 2014-02-16 |   55 |      10
   5600 | 2014-02-16 |   77 |      16
   5601 | 2014-02-09 |    3 |      15
   5602 | 2014-02-15 |   63 |      16
   5603 | 2014-02-09 |    5 |      15
   5604 | 2014-02-13 |   38 |      11
   5604 | 2014-02-14 |   49 |      11
   5605 | 2014-02-16 |   69 |      14
   5606 | 2014-02-10 |   14 |      19
   5607 | 2014-02-11 |   19 |      14
   5607 | 2014-02-16 |   75 |      14
   5608 | 2014-02-12 |   39 |      18
   5609 | 2014-02-16 |   67 |      11
   5610 | 2014-02-09 |    7 |      15
   5611 | 2014-02-14 |   55 |      14
   5611 | 2014-02-16 |   77 |      14
   5612 | 2014-02-13 |   48 |      12
   5612 | 2014-02-10 |   16 |      12
   5613 | 2014-02-12 |   33 |      17
   5614 | 2014-02-11 |   22 |      13
   5615 | 2014-02-17 |   82 |      13
   5616 | 2014-02-16 |   71 |      18
   5617 | 2014-02-09 |    7 |      14
   5618 | 2014-02-13 |   43 |      17
   5619 | 2014-02-16 |   76 |      17
   5620 | 2014-02-09 |    5 |      14
   5620 | 2014-02-11 |   29 |      14
   5621 | 2014-02-09 |    9 |      17
   5622 | 2014-02-12 |   29 |      18
   5623 | 2014-02-10 |   11 |      18
   5624 | 2014-02-10 |   10 |      12
   5624 | 2014-02-16 |   59 |      12
   5625 | 2014-02-09 |    7 |      13
   5626 | 2014-02-14 |   67 |      16
   5627 | 2014-02-13 |   41 |      12
   5627 | 2014-02-09 |    7 |      12
   5628 | 2014-02-15 |   55 |      13
   5629 | 2014-02-09 |    7 |      13
   5629 | 2014-02-13 |   46 |      13
   5630 | 2014-02-15 |   45 |      11
   5630 | 2014-02-09 |    3 |      11
   5631 | 2014-02-11 |   19 |      15
   5632 | 2014-02-10 |   14 |      13
   5633 | 2014-02-13 |   40 |      14
   5634 | 2014-02-14 |   65 |      16
   5634 | 2014-02-09 |    3 |      16
   5635 | 2014-02-15 |   69 |      13
   5636 | 2014-02-13 |   34 |      12
   5636 | 2014-02-16 |   68 |      12
   5636 | 2014-02-14 |   46 |      12
   5637 | 2014-02-13 |   53 |      13
   5637 | 2014-02-11 |   28 |      13
   5637 | 2014-02-10 |   15 |      13
   5638 | 2014-02-10 |   20 |      14
   5639 | 2014-02-12 |   42 |      15
   5640 | 2014-02-12 |   28 |      15
   5641 | 2014-02-17 |   70 |      16
   5642 | 2014-02-14 |   38 |      18
   5643 | 2014-02-12 |   36 |      18
   5644 | 2014-02-12 |   39 |      14
   5644 | 2014-02-15 |   72 |      14
   5645 | 2014-02-17 |   76 |      15
   5646 | 2014-02-15 |   49 |      15
   5647 | 2014-02-13 |   52 |      17
   5648 | 2014-02-09 |    7 |      18
   5649 | 2014-02-14 |   56 |      14
   5650 | 2014-02-10 |   11 |      14
   5651 | 2014-02-16 |   75 |      15
   5651 | 2014-02-11 |   22 |      15
   5652 | 2014-02-16 |   59 |      11
   5653 | 2014-02-17 |   96 |      15
   5654 | 2014-02-11 |   18 |      15
   5654 | 2014-02-17 |   77 |      15
   5655 | 2014-02-15 |   72 |      17
   5656 | 2014-02-12 |   36 |      14
   5657 | 2014-02-09 |    6 |      16
   5658 | 2014-02-13 |   36 |      12
   5659 | 2014-02-13 |   48 |      13
   5659 | 2014-02-16 |   75 |      13
   5659 | 2014-02-12 |   35 |      13
   5660 | 2014-02-15 |   63 |      16
   5661 | 2014-02-16 |   74 |      15
   5662 | 2014-02-14 |   60 |      15
   5662 | 2014-02-09 |    2 |      15
   5663 | 2014-02-16 |   64 |      16
   5664 | 2014-02-16 |   70 |      14
   5665 | 2014-02-11 |   27 |      17
   5666 | 2014-02-10 |   22 |      16
   5667 | 2014-02-12 |   38 |      16
   5668 | 2014-02-09 |    8 |      14
   5669 | 2014-02-13 |   40 |      14
   5670 | 2014-02-17 |   78 |      13
   5671 | 2014-02-09 |    6 |      17
   5672 | 2014-02-13 |   48 |      14
   5673 | 2014-02-11 |   23 |      13
   5673 | 2014-02-15 |   67 |      13
   5674 | 2014-02-13 |   56 |      14
   5675 | 2014-02-15 |   60 |      18
   5676 | 2014-02-09 |    6 |      17
   5677 | 2014-02-16 |   75 |      14
   5678 | 2014-02-16 |   73 |      16
   5679 | 2014-02-16 |   62 |      14
   5680 | 2014-02-11 |   18 |      15
   5681 | 2014-02-09 |    5 |      14
   5682 | 2014-02-15 |   54 |      13
   5683 | 2014-02-14 |   60 |      15
   5684 | 2014-02-17 |  105 |      16
   5685 | 2014-02-12 |   29 |      17
   5686 | 2014-02-13 |   57 |      19
   5687 | 2014-02-11 |   32 |      18
   5688 | 2014-02-10 |   15 |      13
   5688 | 2014-02-14 |   58 |      13
   5688 | 2014-02-12 |   34 |      13
   5689 | 2014-02-10 |   21 |      18
   5690 | 2014-02-10 |   14 |      14
   5691 | 2014-02-09 |    7 |      17
   5692 | 2014-02-14 |   53 |      15
   5693 | 2014-02-16 |   74 |      15
   5694 | 2014-02-12 |   35 |      15
   5694 | 2014-02-17 |   93 |      15
   5695 | 2014-02-11 |   27 |      15
   5696 | 2014-02-10 |   14 |      15
   5697 | 2014-02-16 |   76 |      14
   5697 | 2014-02-09 |    9 |      14
   5698 | 2014-02-14 |   39 |      13
   5698 | 2014-02-12 |   21 |      13
   5699 | 2014-02-13 |   42 |      15
   5700 | 2014-02-13 |   44 |      16
   5701 | 2014-02-11 |   27 |      19
   5702 | 2014-02-10 |   14 |      13
   5703 | 2014-02-13 |   60 |      17
   5704 | 2014-02-11 |   30 |      12
   5704 | 2014-02-17 |   88 |      12
   5705 | 2014-02-11 |   30 |      14
   5705 | 2014-02-15 |   68 |      14
   5706 | 2014-02-12 |   38 |      20
   5707 | 2014-02-10 |   10 |      14
   5708 | 2014-02-14 |   48 |      13
   5708 | 2014-02-09 |    8 |      13
   5708 | 2014-02-15 |   61 |      13
   5709 | 2014-02-15 |   73 |      16
   5710 | 2014-02-09 |    6 |      16
   5711 | 2014-02-10 |   13 |      15
   5712 | 2014-02-11 |   26 |      18
   5713 | 2014-02-10 |   20 |      15
   5714 | 2014-02-14 |   56 |      18
   5715 | 2014-02-13 |   48 |      16
   5716 | 2014-02-10 |   13 |      11
   5717 | 2014-02-14 |   63 |      15
   5718 | 2014-02-13 |   42 |      15
   5719 | 2014-02-10 |   14 |      14
   5720 | 2014-02-10 |   19 |      15
   5721 | 2014-02-17 |   80 |      13
   5722 | 2014-02-10 |   19 |      13
   5722 | 2014-02-14 |   54 |      13
   5723 | 2014-02-09 |    8 |      13
   5724 | 2014-02-12 |   47 |      17
   5724 | 2014-02-10 |   23 |      17
   5725 | 2014-02-16 |   71 |      16
   5726 | 2014-02-10 |   14 |      11
   5727 | 2014-02-16 |   74 |      15
   5728 | 2014-02-10 |   16 |      15
   5729 | 2014-02-17 |  103 |      18
   5730 | 2014-02-12 |   26 |      14
   5731 | 2014-02-17 |   66 |      17
   5732 | 2014-02-09 |    5 |      11
   5732 | 2014-02-15 |   50 |      11
   5733 | 2014-02-17 |   78 |      14
   5734 | 2014-02-09 |    2 |      15
   5735 | 2014-02-11 |   25 |      15
   5736 | 2014-02-17 |   70 |      12
   5737 | 2014-02-13 |   45 |      12
   5737 | 2014-02-09 |    7 |      12
   5738 | 2014-02-09 |    8 |      12
   5739 | 2014-02-14 |   41 |      16
   5740 | 2014-02-16 |   68 |      17
   5741 | 2014-02-13 |   49 |      15
   5742 | 2014-02-17 |   94 |      18
   5743 | 2014-02-11 |   21 |      14
   5743 | 2014-02-15 |   58 |      14
   5744 | 2014-02-10 |   14 |      17
   5745 | 2014-02-14 |   61 |      17
   5746 | 2014-02-10 |   15 |      18
   5747 | 2014-02-17 |   97 |      15
   5748 | 2014-02-10 |   20 |      15
   5749 | 2014-02-12 |   41 |      15
   5750 | 2014-02-12 |   35 |      12
   5751 | 2014-02-15 |   65 |      16
   5752 | 2014-02-17 |   73 |      13
   5753 | 2014-02-17 |   99 |      17
   5754 | 2014-02-17 |   83 |      13
   5754 | 2014-02-11 |   26 |      13
   5755 | 2014-02-16 |   68 |      16
   5756 | 2014-02-11 |   20 |      14
   5757 | 2014-02-11 |   21 |      16
   5758 | 2014-02-17 |   76 |      15
   5759 | 2014-02-12 |   36 |      19
   5760 | 2014-02-09 |    4 |      13
   5761 | 2014-02-15 |   57 |      17
   5762 | 2014-02-15 |   68 |      13
   5762 | 2014-02-16 |   81 |      13
   5763 | 2014-02-15 |   72 |      17
   5764 | 2014-02-16 |   66 |      14
   5765 | 2014-02-13 |   36 |      12
   5766 | 2014-02-16 |   80 |      19
   5767 | 2014-02-15 |   59 |      15
   5768 | 2014-02-11 |   28 |      14
   5768 | 2014-02-17 |   93 |      14
   5769 | 2014-02-16 |   74 |      13
   5769 | 2014-02-15 |   61 |      13
   5770 | 2014-02-10 |   20 |      14
   5771 | 2014-02-11 |   25 |      13
   5771 | 2014-02-10 |   12 |      13
   5771 | 2014-02-13 |   43 |      13
   5772 | 2014-02-12 |   33 |      13
   5773 | 2014-02-09 |    5 |      14
   5773 | 2014-02-12 |   36 |      14
   5774 | 2014-02-17 |   95 |      18
   5775 | 2014-02-14 |   45 |      16
   5776 | 2014-02-12 |   43 |      14
   5776 | 2014-02-09 |    8 |      14
   5776 | 2014-02-10 |   22 |      14
   5777 | 2014-02-10 |   19 |      16
   5778 | 2014-02-15 |   78 |      15
   5778 | 2014-02-10 |   18 |      15
   5779 | 2014-02-15 |   63 |      17
   5780 | 2014-02-17 |   68 |      15
   5781 | 2014-02-11 |   30 |      16
   5782 | 2014-02-12 |   32 |      19
   5783 | 2014-02-16 |   72 |      14
   5783 | 2014-02-11 |   26 |      14
   5784 | 2014-02-15 |   53 |      17
   5785 | 2014-02-16 |   77 |      14
   5786 | 2014-02-17 |   92 |      14
   5787 | 2014-02-15 |   71 |      16
   5788 | 2014-02-12 |   28 |      12
   5789 | 2014-02-17 |   72 |      12
   5789 | 2014-02-11 |   17 |      12
   5790 | 2014-02-17 |   87 |      18
   5791 | 2014-02-13 |   54 |      17
   5792 | 2014-02-14 |   41 |      12
   5793 | 2014-02-10 |   17 |      13
   5794 | 2014-02-13 |   45 |      15
   5794 | 2014-02-15 |   67 |      15
   5795 | 2014-02-11 |   34 |      14
   5796 | 2014-02-13 |   48 |      13
   5797 | 2014-02-13 |   34 |      13
   5798 | 2014-02-15 |   66 |      14
   5799 | 2014-02-17 |   78 |      14
   5800 | 2014-02-12 |   38 |      14
   5801 | 2014-02-11 |   28 |      18
   5802 | 2014-02-12 |   26 |      18
   5803 | 2014-02-15 |   56 |      17
   5804 | 2014-02-09 |    7 |      11
   5805 | 2014-02-14 |   53 |      15
   5806 | 2014-02-09 |    4 |      20
   5807 | 2014-02-11 |   30 |      18
   5808 | 2014-02-09 |    3 |      15
   5809 | 2014-02-13 |   35 |      17
   5810 | 2014-02-14 |   58 |      17
   5811 | 2014-02-16 |   78 |      15
   5812 | 2014-02-11 |   30 |      16
   5813 | 2014-02-13 |   53 |      14
   5813 | 2014-02-15 |   78 |      14
   5814 | 2014-02-11 |   22 |      15
   5815 | 2014-02-11 |   25 |      17
   5816 | 2014-02-13 |   44 |      12
   5816 | 2014-02-11 |   21 |      12
   5817 | 2014-02-11 |   33 |      17
   5818 | 2014-02-14 |   54 |      13
   5819 | 2014-02-15 |   66 |      15
   5820 | 2014-02-15 |   66 |      19
   5821 | 2014-02-16 |   79 |      15
   5822 | 2014-02-17 |   96 |      18
   5823 | 2014-02-10 |   21 |      15
   5824 | 2014-02-16 |   69 |      13
   5825 | 2014-02-10 |   15 |      16
   5826 | 2014-02-17 |   75 |      17
   5827 | 2014-02-16 |   62 |      14
   5828 | 2014-02-10 |   15 |      15
   5829 | 2014-02-13 |   32 |      16
   5830 | 2014-02-13 |   57 |      14
   5830 | 2014-02-10 |   22 |      14
   5831 | 2014-02-15 |   71 |      14
   5831 | 2014-02-12 |   36 |      14
   5832 | 2014-02-09 |    5 |      14
   5832 | 2014-02-17 |   82 |      14
   5833 | 2014-02-13 |   38 |      16
   5834 | 2014-02-13 |   42 |      12
   5835 | 2014-02-14 |   50 |      13
   5836 | 2014-02-11 |   20 |      15
   5837 | 2014-02-16 |   67 |      17
   5838 | 2014-02-14 |   61 |      16
   5839 | 2014-02-13 |   40 |      17
   5840 | 2014-02-10 |   14 |      15
   5841 | 2014-02-14 |   55 |      19
   5842 | 2014-02-13 |   45 |      13
   5843 | 2014-02-11 |   39 |      15
   5843 | 2014-02-10 |   24 |      15
   5844 | 2014-02-13 |   40 |      13
   5845 | 2014-02-15 |   60 |      14
   5846 | 2014-02-09 |   10 |      14
   5846 | 2014-02-16 |   84 |      14
   5847 | 2014-02-15 |   71 |      13
   5847 | 2014-02-14 |   58 |      13
   5848 | 2014-02-16 |   84 |      14
   5848 | 2014-02-10 |   21 |      14
   5849 | 2014-02-12 |   42 |      18
   5850 | 2014-02-10 |   22 |      18
   5851 | 2014-02-09 |    4 |      18
   5852 | 2014-02-11 |   24 |      18
   5853 | 2014-02-14 |   48 |      15
   5854 | 2014-02-11 |   27 |      12
   5854 | 2014-02-10 |   15 |      12
   5855 | 2014-02-15 |   67 |      17
   5856 | 2014-02-16 |   67 |      15
   5857 | 2014-02-10 |   17 |      14
   5858 | 2014-02-12 |   37 |      14
   5858 | 2014-02-14 |   56 |      14
   5859 | 2014-02-10 |   12 |      17
   5860 | 2014-02-16 |   69 |      16
   5861 | 2014-02-14 |   57 |      16
   5862 | 2014-02-10 |   16 |      15
   5863 | 2014-02-17 |   69 |      12
   5864 | 2014-02-17 |   70 |      15
   5865 | 2014-02-14 |   62 |      17
   5866 | 2014-02-14 |   53 |      15
   5867 | 2014-02-15 |   69 |      16
   5867 | 2014-02-17 |   97 |      16
   5868 | 2014-02-16 |   67 |      11
   5869 | 2014-02-09 |    7 |      12
   5870 | 2014-02-14 |   47 |      15
   5871 | 2014-02-15 |   63 |      14
   5872 | 2014-02-12 |   24 |      16
   5873 | 2014-02-14 |   63 |      16
   5874 | 2014-02-09 |    5 |      17
   5875 | 2014-02-12 |   30 |      16
   5876 | 2014-02-12 |   32 |      15
   5877 | 2014-02-09 |    4 |      19
   5878 | 2014-02-09 |    6 |      17
   5879 | 2014-02-10 |   21 |      18
   5880 | 2014-02-15 |   81 |      15
   5881 | 2014-02-14 |   55 |      19
   5882 | 2014-02-16 |   68 |      16
   5883 | 2014-02-12 |   44 |      15
   5884 | 2014-02-12 |   34 |      14
   5885 | 2014-02-14 |   51 |      14
   5886 | 2014-02-14 |   59 |      16
   5887 | 2014-02-11 |   25 |      14
   5888 | 2014-02-15 |   60 |      20
   5889 | 2014-02-13 |   41 |      13
   5889 | 2014-02-10 |   12 |      13
   5890 | 2014-02-16 |   58 |      14
   5891 | 2014-02-13 |   33 |      14
   5892 | 2014-02-14 |   44 |      14
   5893 | 2014-02-09 |    8 |      12
   5894 | 2014-02-14 |   38 |      10
   5894 | 2014-02-16 |   53 |      10
   5895 | 2014-02-14 |   47 |      10
   5895 | 2014-02-12 |   32 |      10
   5895 | 2014-02-08 |    0 |      10
   5896 | 2014-02-15 |   62 |      14
   5897 | 2014-02-14 |   54 |      17
   5898 | 2014-02-10 |   19 |      14
   5899 | 2014-02-09 |    6 |      16
   5900 | 2014-02-11 |   26 |      14
   5901 | 2014-02-12 |   32 |      12
   5902 | 2014-02-13 |   41 |      11
   5902 | 2014-02-09 |    8 |      11
   5903 | 2014-02-16 |   80 |      13
   5903 | 2014-02-09 |    6 |      13
   5904 | 2014-02-17 |   81 |      17
   5905 | 2014-02-10 |   19 |      14
   5905 | 2014-02-09 |    5 |      14
   5906 | 2014-02-09 |    5 |      16
   5907 | 2014-02-17 |   76 |      14
   5908 | 2014-02-12 |   29 |      15
   5909 | 2014-02-10 |   11 |      14
   5910 | 2014-02-13 |   43 |      12
   5911 | 2014-02-16 |   70 |      16
   5912 | 2014-02-14 |   49 |      18
   5913 | 2014-02-10 |   18 |      14
   5914 | 2014-02-16 |   72 |      13
   5914 | 2014-02-17 |   85 |      13
   5915 | 2014-02-17 |   82 |      13
   5916 | 2014-02-12 |   39 |      15
   5917 | 2014-02-13 |   42 |      15
   5918 | 2014-02-11 |   21 |      16
   5919 | 2014-02-13 |   43 |      16
   5920 | 2014-02-11 |   27 |      17
   5921 | 2014-02-13 |   38 |      15
   5922 | 2014-02-16 |   64 |      12
   5923 | 2014-02-09 |    9 |      12
   5923 | 2014-02-10 |   21 |      12
   5924 | 2014-02-09 |    5 |      14
   5925 | 2014-02-12 |   37 |      20
   5926 | 2014-02-13 |   42 |      14
   5926 | 2014-02-11 |   17 |      14
   5927 | 2014-02-16 |   88 |      16
   5927 | 2014-02-12 |   31 |      16
   5928 | 2014-02-17 |   86 |      15
   5929 | 2014-02-11 |   28 |      17
   5930 | 2014-02-16 |   58 |      14
   5931 | 2014-02-10 |   10 |      16
   5932 | 2014-02-15 |   68 |      22
   5933 | 2014-02-12 |   26 |      16
   5934 | 2014-02-13 |   32 |      15
   5935 | 2014-02-10 |   12 |      12
   5936 | 2014-02-09 |    7 |      19
   5937 | 2014-02-15 |   59 |      16
   5938 | 2014-02-09 |    5 |      14
   5939 | 2014-02-13 |   41 |      18
   5940 | 2014-02-13 |   48 |      14
   5940 | 2014-02-12 |   34 |      14
   5941 | 2014-02-14 |   44 |      14
   5942 | 2014-02-14 |   40 |      12
   5942 | 2014-02-17 |   73 |      12
   5942 | 2014-02-16 |   61 |      12
   5943 | 2014-02-11 |   24 |      15
   5944 | 2014-02-15 |   68 |      19
   5945 | 2014-02-11 |   17 |      16
   5945 | 2014-02-15 |   55 |      16
