 userid |   ddate    | tpos | lengthh 
   4764 | 2014-02-25 |  176 |      15
   4764 | 2014-02-23 |  149 |      15
   4765 | 2014-02-18 |   80 |      15
   4766 | 2014-02-10 |   16 |      18
   4767 | 2014-02-19 |  109 |      15
   4767 | 2014-02-25 |  169 |      15
   4768 | 2014-02-19 |  111 |      15
   4768 | 2014-02-25 |  176 |      15
   4769 | 2014-02-18 |   91 |      13
   4769 | 2014-02-14 |   48 |      13
   4769 | 2014-02-16 |   69 |      13
   4770 | 2014-02-22 |  142 |      16
   4770 | 2014-02-14 |   60 |      16
   4771 | 2014-02-25 |  153 |      16
   4771 | 2014-02-23 |  124 |      16
   4772 | 2014-02-16 |   76 |      18
   4773 | 2014-02-10 |   12 |      16
   4774 | 2014-02-25 |  154 |      15
   4775 | 2014-02-24 |  157 |      15
   4775 | 2014-02-23 |  142 |      15
   4776 | 2014-02-12 |   33 |      18
   4777 | 2014-02-22 |  116 |      13
   4777 | 2014-02-14 |   49 |      13
   4778 | 2014-02-22 |  151 |      17
   4779 | 2014-02-15 |   64 |      14
   4780 | 2014-02-22 |  127 |      14
   4781 | 2014-02-21 |  130 |      16
   4782 | 2014-02-24 |  154 |      16
   4783 | 2014-02-17 |   96 |      16
   4784 | 2014-02-16 |   77 |      17
   4785 | 2014-02-20 |  107 |      14
   4786 | 2014-02-23 |  138 |      19
   4787 | 2014-02-22 |  102 |      18
   4788 | 2014-02-17 |   78 |      20
   4789 | 2014-02-24 |  166 |      17
   4790 | 2014-02-14 |   55 |      16
   4791 | 2014-02-09 |    4 |      19
   4792 | 2014-02-10 |   23 |      17
   4793 | 2014-02-14 |   49 |      17
   4794 | 2014-02-27 |  162 |      16
   4795 | 2014-02-14 |   60 |      17
   4796 | 2014-02-24 |  156 |      16
   4797 | 2014-02-09 |    7 |      14
   4797 | 2014-02-14 |   59 |      14
   4798 | 2014-02-14 |   54 |      15
   4799 | 2014-02-21 |  119 |      15
   4799 | 2014-02-27 |  177 |      15
   4800 | 2014-02-09 |    8 |      15
   4800 | 2014-02-16 |   80 |      15
   4800 | 2014-02-22 |  143 |      15
   4801 | 2014-02-13 |   57 |      20
   4802 | 2014-02-21 |  112 |      18
   4803 | 2014-02-22 |  133 |      18
   4804 | 2014-02-22 |  123 |      15
   4805 | 2014-02-14 |   64 |      15
   4805 | 2014-02-10 |   14 |      15
   4806 | 2014-02-13 |   45 |      18
   4807 | 2014-02-27 |  186 |      18
   4808 | 2014-02-27 |  198 |      16
   4809 | 2014-02-27 |  185 |      18
   4810 | 2014-02-16 |   56 |      14
   4810 | 2014-02-20 |   98 |      14
   4811 | 2014-02-14 |   54 |      19
   4812 | 2014-02-20 |  106 |      15
   4812 | 2014-02-27 |  167 |      15
   4813 | 2014-02-17 |   91 |      17
   4814 | 2014-02-24 |  132 |      16
   4815 | 2014-02-14 |   51 |      15
   4816 | 2014-02-27 |  186 |      18
   4817 | 2014-02-21 |  107 |      14
   4817 | 2014-02-18 |   79 |      14
   4818 | 2014-02-16 |   74 |      15
   4818 | 2014-02-18 |  101 |      15
   4819 | 2014-02-13 |   50 |      16
   4820 | 2014-02-21 |  115 |      15
   4820 | 2014-02-25 |  164 |      15
   4821 | 2014-02-10 |   13 |      16
   4821 | 2014-02-17 |   85 |      16
   4822 | 2014-02-26 |  179 |      15
   4823 | 2014-02-14 |   51 |      15
   4824 | 2014-02-15 |   70 |      16
   4825 | 2014-02-12 |   38 |      16
   4825 | 2014-02-11 |   22 |      16
   4825 | 2014-02-27 |  206 |      16
   4826 | 2014-02-26 |  162 |      14
   4827 | 2014-02-16 |   81 |      15
   4828 | 2014-02-11 |   35 |      17
   4828 | 2014-02-09 |    7 |      17
   4829 | 2014-02-23 |  137 |      18
   4830 | 2014-02-25 |  179 |      16
   4831 | 2014-02-27 |  173 |      19
   4832 | 2014-02-23 |  144 |      16
   4832 | 2014-02-21 |  116 |      16
   4833 | 2014-02-25 |  164 |      15
   4834 | 2014-02-18 |  101 |      18
   4835 | 2014-02-20 |  128 |      16
   4835 | 2014-02-14 |   55 |      16
   4836 | 2014-02-13 |   34 |      13
   4837 | 2014-02-11 |   23 |      16
   4838 | 2014-02-17 |   76 |      18
   4839 | 2014-02-23 |  168 |      18
   4840 | 2014-02-19 |   95 |      14
   4841 | 2014-02-18 |   86 |      18
   4842 | 2014-02-22 |  131 |      17
   4843 | 2014-02-17 |   99 |      16
   4844 | 2014-02-25 |  150 |      17
   4845 | 2014-02-19 |  109 |      16
   4846 | 2014-02-12 |   42 |      19
   4847 | 2014-02-15 |   47 |      15
   4848 | 2014-02-21 |  131 |      17
   4849 | 2014-02-20 |   97 |      20
   4850 | 2014-02-10 |   20 |      14
   4851 | 2014-02-21 |  118 |      16
   4852 | 2014-02-20 |  121 |      17
   4853 | 2014-02-16 |   80 |      16
   4854 | 2014-02-24 |  150 |      16
   4855 | 2014-02-11 |   23 |      19
   4856 | 2014-02-13 |   49 |      17
   4856 | 2014-02-22 |  147 |      17
   4857 | 2014-02-25 |  171 |      17
   4858 | 2014-02-24 |  173 |      16
   4859 | 2014-02-19 |   88 |      14
   4860 | 2014-02-18 |   97 |      19
   4861 | 2014-02-10 |   15 |      14
   4861 | 2014-02-14 |   65 |      14
   4861 | 2014-02-11 |   29 |      14
   4862 | 2014-02-19 |   89 |      14
   4863 | 2014-02-26 |  168 |      14
   4864 | 2014-02-21 |  112 |      17
   4865 | 2014-02-19 |   93 |      18
   4866 | 2014-02-13 |   44 |      16
   4867 | 2014-02-10 |   13 |      15
   4868 | 2014-02-22 |  152 |      16
   4868 | 2014-02-13 |   51 |      16
   4869 | 2014-02-23 |  153 |      15
   4869 | 2014-02-22 |  138 |      15
   4870 | 2014-02-24 |  155 |      20
   4871 | 2014-02-14 |   52 |      15
   4872 | 2014-02-18 |   93 |      16
   4872 | 2014-02-10 |   16 |      16
   4873 | 2014-02-25 |  137 |      15
   4874 | 2014-02-23 |  127 |      17
   4875 | 2014-02-26 |  170 |      17
   4876 | 2014-02-26 |  184 |      15
   4877 | 2014-02-19 |  121 |      18
   4878 | 2014-02-25 |  160 |      15
   4879 | 2014-02-24 |  121 |      18
   4880 | 2014-02-18 |   94 |      16
   4881 | 2014-02-09 |    4 |      16
   4882 | 2014-02-16 |   83 |      22
   4883 | 2014-02-12 |   35 |      15
   4884 | 2014-02-26 |  165 |      16
   4884 | 2014-02-27 |  181 |      16
   4884 | 2014-02-11 |   28 |      16
   4885 | 2014-02-18 |   76 |      18
   4886 | 2014-02-23 |  127 |      14
   4887 | 2014-02-23 |  143 |      17
   4888 | 2014-02-19 |  118 |      17
   4889 | 2014-02-18 |   91 |      16
   4890 | 2014-02-18 |  113 |      18
   4891 | 2014-02-16 |   70 |      16
   4891 | 2014-02-14 |   47 |      16
   4892 | 2014-02-09 |    9 |      17
   4893 | 2014-02-19 |   89 |      16
   4893 | 2014-02-16 |   56 |      16
   4894 | 2014-02-11 |   22 |      17
   4895 | 2014-02-14 |   58 |      17
   4896 | 2014-02-24 |  163 |      18
   4897 | 2014-02-21 |  119 |      16
   4898 | 2014-02-14 |   39 |      15
   4898 | 2014-02-21 |  110 |      15
   4899 | 2014-02-25 |  163 |      14
   4900 | 2014-02-22 |  139 |      15
   4900 | 2014-02-13 |   41 |      15
   4901 | 2014-02-10 |   10 |      18
   4902 | 2014-02-11 |   12 |      13
   4903 | 2014-02-24 |  137 |      16
   4904 | 2014-02-11 |   21 |      15
   4905 | 2014-02-10 |   19 |      14
   4905 | 2014-02-25 |  162 |      14
   4905 | 2014-02-23 |  137 |      14
   4906 | 2014-02-09 |    8 |      16
   4907 | 2014-02-17 |   96 |      20
   4908 | 2014-02-13 |   43 |      14
   4908 | 2014-02-21 |  128 |      14
   4909 | 2014-02-24 |  152 |      17
   4910 | 2014-02-12 |   41 |      16
   4911 | 2014-02-27 |  157 |      15
   4912 | 2014-02-11 |   33 |      18
   4913 | 2014-02-25 |  186 |      17
   4914 | 2014-02-13 |   45 |      18
   4915 | 2014-02-10 |   14 |      18
   4916 | 2014-02-14 |   51 |      17
   4917 | 2014-02-16 |   81 |      15
   4918 | 2014-02-11 |   24 |      15
   4919 | 2014-02-15 |   63 |      19
   4920 | 2014-02-21 |  132 |      15
   4921 | 2014-02-16 |   81 |      15
   4922 | 2014-02-27 |  202 |      17
   4923 | 2014-02-21 |  106 |      14
   4923 | 2014-02-16 |   54 |      14
   4924 | 2014-02-13 |   42 |      15
   4925 | 2014-02-11 |   30 |      16
   4925 | 2014-02-14 |   69 |      16
   4926 | 2014-02-20 |  107 |      19
   4927 | 2014-02-27 |  190 |      17
   4928 | 2014-02-25 |  145 |      15
   4928 | 2014-02-12 |   28 |      15
   4929 | 2014-02-20 |  114 |      17
   4929 | 2014-02-23 |  146 |      17
   4930 | 2014-02-14 |   51 |      17
   4931 | 2014-02-10 |   13 |      18
   4932 | 2014-02-25 |  175 |      15
   4933 | 2014-02-18 |   96 |      15
   4934 | 2014-02-12 |   43 |      16
   4935 | 2014-02-23 |  124 |      14
   4935 | 2014-02-16 |   54 |      14
   4935 | 2014-02-14 |   34 |      14
   4936 | 2014-02-23 |  125 |      14
   4936 | 2014-02-10 |   11 |      14
   4937 | 2014-02-10 |   13 |      15
   4938 | 2014-02-12 |   32 |      16
   4939 | 2014-02-19 |  120 |      13
   4939 | 2014-02-14 |   63 |      13
   4940 | 2014-02-15 |   69 |      18
   4941 | 2014-02-16 |   73 |      18
   4942 | 2014-02-19 |  109 |      15
   4943 | 2014-02-24 |  144 |      13
   4944 | 2014-02-21 |  140 |      18
   4945 | 2014-02-17 |   71 |      14
   4946 | 2014-02-16 |   74 |      18
   4947 | 2014-02-18 |  101 |      18
   4948 | 2014-02-24 |  138 |      15
   4948 | 2014-02-15 |   58 |      15
   4949 | 2014-02-21 |  127 |      18
   4950 | 2014-02-17 |   92 |      17
   4951 | 2014-02-26 |  162 |      19
   4952 | 2014-02-11 |   29 |      15
   4953 | 2014-02-26 |  165 |      15
   4954 | 2014-02-09 |    6 |      16
   4955 | 2014-02-27 |  173 |      16
   4956 | 2014-02-22 |  141 |      15
   4956 | 2014-02-19 |  105 |      15
   4957 | 2014-02-27 |  172 |      15
   4958 | 2014-02-19 |  117 |      18
   4959 | 2014-02-10 |    9 |      16
   4960 | 2014-02-21 |  126 |      19
   4961 | 2014-02-16 |   62 |      17
   4962 | 2014-02-20 |  115 |      14
   4962 | 2014-02-18 |   91 |      14
   4963 | 2014-02-17 |   83 |      16
   4964 | 2014-02-16 |   84 |      19
   4965 | 2014-02-16 |   79 |      17
   4966 | 2014-02-18 |   80 |      15
   4966 | 2014-02-26 |  162 |      15
   4967 | 2014-02-17 |   71 |      19
   4968 | 2014-02-19 |   93 |      16
   4969 | 2014-02-25 |  185 |      19
   4970 | 2014-02-19 |   91 |      16
   4971 | 2014-02-12 |   25 |      15
   4971 | 2014-02-26 |  164 |      15
   4972 | 2014-02-13 |   45 |      17
   4973 | 2014-02-16 |   83 |      16
   4974 | 2014-02-09 |    4 |      20
   4975 | 2014-02-10 |   19 |      17
   4976 | 2014-02-09 |    1 |      17
   4977 | 2014-02-25 |  167 |      15
   4978 | 2014-02-19 |  123 |      16
   4979 | 2014-02-09 |    3 |      13
   4979 | 2014-02-16 |   69 |      13
   4979 | 2014-02-26 |  161 |      13
   4980 | 2014-02-12 |   28 |      19
   4981 | 2014-02-26 |  164 |      15
   4982 | 2014-02-14 |   48 |      15
   4983 | 2014-02-26 |  176 |      18
   4984 | 2014-02-23 |  121 |      14
   4985 | 2014-02-15 |   50 |      15
   4986 | 2014-02-20 |  100 |      18
   4987 | 2014-02-13 |   45 |      17
   4988 | 2014-02-23 |  155 |      16
   4988 | 2014-02-11 |   19 |      16
   4989 | 2014-02-11 |   23 |      15
   4990 | 2014-02-20 |  126 |      17
   4991 | 2014-02-13 |   39 |      15
   4992 | 2014-02-25 |  158 |      15
   4993 | 2014-02-22 |  126 |      16
   4994 | 2014-02-20 |  115 |      17
   4995 | 2014-02-13 |   37 |      25
   4996 | 2014-02-20 |  110 |      16
   4997 | 2014-02-18 |   93 |      17
   4998 | 2014-02-18 |   80 |      14
   4999 | 2014-02-13 |   40 |      17
   5000 | 2014-02-23 |  152 |      16
   5000 | 2014-02-20 |  111 |      16
   5001 | 2014-02-19 |   99 |      19
   5002 | 2014-02-11 |   36 |      16
   5002 | 2014-02-17 |  101 |      16
   5003 | 2014-02-18 |   76 |      15
   5003 | 2014-02-23 |  133 |      15
   5003 | 2014-02-22 |  118 |      15
   5003 | 2014-02-17 |   61 |      15
   5004 | 2014-02-25 |  158 |      15
   5005 | 2014-02-10 |   13 |      16
   5006 | 2014-02-27 |  199 |      16
   5007 | 2014-02-19 |  100 |      14
   5007 | 2014-02-20 |  114 |      14
   5008 | 2014-02-19 |  115 |      18
   5009 | 2014-02-27 |  169 |      16
   5009 | 2014-02-09 |    5 |      16
   5010 | 2014-02-10 |    9 |      13
   5011 | 2014-02-13 |   36 |      16
   5011 | 2014-02-16 |   72 |      16
   5011 | 2014-02-18 |   99 |      16
   5012 | 2014-02-22 |  137 |      16
   5013 | 2014-02-22 |  154 |      16
   5014 | 2014-02-27 |  193 |      15
   5015 | 2014-02-21 |  122 |      13
   5015 | 2014-02-12 |   34 |      13
   5015 | 2014-02-19 |   98 |      13
   5015 | 2014-02-15 |   63 |      13
   5016 | 2014-02-24 |  149 |      19
   5017 | 2014-02-13 |   46 |      15
   5017 | 2014-02-22 |  138 |      15
   5017 | 2014-02-25 |  174 |      15
   5018 | 2014-02-12 |   45 |      15
   5019 | 2014-02-22 |  139 |      17
   5020 | 2014-02-13 |   42 |      14
   5021 | 2014-02-09 |    6 |      19
   5022 | 2014-02-26 |  198 |      18
   5022 | 2014-02-09 |   10 |      18
   5023 | 2014-02-24 |  166 |      18
   5024 | 2014-02-18 |   90 |      18
   5025 | 2014-02-24 |  154 |      17
   5026 | 2014-02-25 |  164 |      15
   5027 | 2014-02-17 |   87 |      15
   5027 | 2014-02-25 |  166 |      15
   5027 | 2014-02-12 |   35 |      15
   5027 | 2014-02-14 |   61 |      15
   5028 | 2014-02-17 |   75 |      16
   5029 | 2014-02-09 |    4 |      13
   5029 | 2014-02-18 |   81 |      13
   5030 | 2014-02-17 |   76 |      13
   5030 | 2014-02-21 |  120 |      13
   5031 | 2014-02-11 |   29 |      14
   5031 | 2014-02-18 |   81 |      14
   5031 | 2014-02-24 |  145 |      14
   5032 | 2014-02-17 |   94 |      17
   5032 | 2014-02-10 |   14 |      17
   5033 | 2014-02-25 |  150 |      22
   5034 | 2014-02-20 |  112 |      18
   5035 | 2014-02-21 |  142 |      19
   5036 | 2014-02-18 |  102 |      18
   5037 | 2014-02-25 |  147 |      15
   5038 | 2014-02-12 |   38 |      15
   5038 | 2014-02-26 |  153 |      15
   5039 | 2014-02-19 |   99 |      14
   5040 | 2014-02-23 |  140 |      16
   5041 | 2014-02-22 |  139 |      18
   5042 | 2014-02-18 |   95 |      15
   5043 | 2014-02-10 |   12 |      14
   5044 | 2014-02-13 |   27 |      15
   5045 | 2014-02-23 |  131 |      15
   5046 | 2014-02-14 |   46 |      16
   5047 | 2014-02-25 |  160 |      17
   5048 | 2014-02-21 |  134 |      19
   5049 | 2014-02-20 |  124 |      16
   5050 | 2014-02-24 |  151 |      17
   5051 | 2014-02-27 |  198 |      17
   5052 | 2014-02-14 |   49 |      17
   5053 | 2014-02-19 |  101 |      16
   5054 | 2014-02-27 |  206 |      16
   5054 | 2014-02-23 |  157 |      16
   5055 | 2014-02-09 |    7 |      16
   5056 | 2014-02-12 |   32 |      14
   5057 | 2014-02-16 |   64 |      14
   5058 | 2014-02-23 |  150 |      16
   5059 | 2014-02-10 |   12 |      18
   5060 | 2014-02-12 |   36 |      16
   5061 | 2014-02-24 |  158 |      17
   5061 | 2014-02-12 |   37 |      17
   5062 | 2014-02-21 |  112 |      16
   5063 | 2014-02-22 |  150 |      15
   5063 | 2014-02-12 |   38 |      15
   5064 | 2014-02-16 |   88 |      17
   5065 | 2014-02-27 |  157 |      18
   5066 | 2014-02-24 |  138 |      15
   5067 | 2014-02-18 |   91 |      16
   5068 | 2014-02-16 |   52 |      20
   5069 | 2014-02-24 |  163 |      17
   5070 | 2014-02-20 |  107 |      16
   5070 | 2014-02-11 |   20 |      16
   5071 | 2014-02-18 |  112 |      17
   5072 | 2014-02-24 |  139 |      17
   5073 | 2014-02-17 |  108 |      17
   5074 | 2014-02-10 |   16 |      16
   5075 | 2014-02-24 |  149 |      16
   5076 | 2014-02-18 |   90 |      14
   5076 | 2014-02-09 |    3 |      14
   5076 | 2014-02-10 |   17 |      14
   5077 | 2014-02-13 |   42 |      19
   5078 | 2014-02-23 |  146 |      16
   5079 | 2014-02-26 |  163 |      15
   5080 | 2014-02-18 |   93 |      16
   5081 | 2014-02-27 |  216 |      19
   5082 | 2014-02-14 |   47 |      14
   5083 | 2014-02-19 |   96 |      16
   5084 | 2014-02-26 |  160 |      17
   5085 | 2014-02-15 |   75 |      16
   5086 | 2014-02-18 |   97 |      18
   5087 | 2014-02-27 |  173 |      15
   5088 | 2014-02-20 |   95 |      14
   5088 | 2014-02-23 |  130 |      14
   5089 | 2014-02-23 |  132 |      16
   5090 | 2014-02-17 |   82 |      14
   5090 | 2014-02-15 |   57 |      14
   5091 | 2014-02-16 |   78 |      15
   5092 | 2014-02-09 |    5 |      15
   5093 | 2014-02-17 |   77 |      15
   5094 | 2014-02-14 |   56 |      15
   5095 | 2014-02-11 |   34 |      16
   5095 | 2014-02-09 |    7 |      16
   5096 | 2014-02-19 |  113 |      16
   5097 | 2014-02-13 |   53 |      15
   5098 | 2014-02-20 |  107 |      15
   5098 | 2014-02-26 |  169 |      15
   5099 | 2014-02-16 |   76 |      17
   5099 | 2014-02-15 |   59 |      17
   5100 | 2014-02-11 |   22 |      16
   5101 | 2014-02-19 |   99 |      16
   5102 | 2014-02-17 |   77 |      16
   5103 | 2014-02-26 |  161 |      16
   5104 | 2014-02-18 |   94 |      16
   5104 | 2014-02-15 |   63 |      16
   5105 | 2014-02-21 |  101 |      17
   5106 | 2014-02-15 |   55 |      15
   5106 | 2014-02-24 |  150 |      15
   5107 | 2014-02-18 |   86 |      17
   5108 | 2014-02-11 |   25 |      19
   5109 | 2014-02-25 |  160 |      15
   5109 | 2014-02-10 |   17 |      15
   5110 | 2014-02-12 |   36 |      16
   5110 | 2014-02-16 |   86 |      16
   5111 | 2014-02-11 |   25 |      17
   5112 | 2014-02-13 |   48 |      15
   5113 | 2014-02-20 |   99 |      14
   5113 | 2014-02-25 |  155 |      14
   5114 | 2014-02-19 |   97 |      15
   5115 | 2014-02-09 |    8 |      15
   5116 | 2014-02-15 |   71 |      16
   5117 | 2014-02-24 |  160 |      18
   5118 | 2014-02-18 |   93 |      17
   5119 | 2014-02-09 |    2 |      15
   5120 | 2014-02-13 |   45 |      18
   5121 | 2014-02-26 |  163 |      15
   5122 | 2014-02-14 |   60 |      20
   5123 | 2014-02-15 |   62 |      16
   5124 | 2014-02-12 |   27 |      14
   5125 | 2014-02-24 |  143 |      13
   5125 | 2014-02-13 |   37 |      13
   5125 | 2014-02-19 |   91 |      13
   5126 | 2014-02-11 |   22 |      14
   5127 | 2014-02-17 |   72 |      18
   5128 | 2014-02-21 |  112 |      18
   5129 | 2014-02-10 |   16 |      18
   5130 | 2014-02-25 |  164 |      15
   5130 | 2014-02-09 |    6 |      15
   5131 | 2014-02-09 |    6 |      15
   5132 | 2014-02-17 |   77 |      16
   5133 | 2014-02-23 |  157 |      14
   5133 | 2014-02-21 |  131 |      14
   5134 | 2014-02-25 |  182 |      16
   5134 | 2014-02-12 |   43 |      16
   5135 | 2014-02-17 |   87 |      19
   5136 | 2014-02-15 |   67 |      19
   5137 | 2014-02-12 |   31 |      14
   5138 | 2014-02-20 |  111 |      18
   5139 | 2014-02-10 |   15 |      15
   5140 | 2014-02-10 |   14 |      17
   5141 | 2014-02-26 |  187 |      16
   5142 | 2014-02-20 |  119 |      16
   5143 | 2014-02-19 |  102 |      14
   5144 | 2014-02-25 |  172 |      14
   5144 | 2014-02-23 |  148 |      14
   5144 | 2014-02-09 |    6 |      14
   5145 | 2014-02-16 |   71 |      15
   5146 | 2014-02-16 |   71 |      14
   5146 | 2014-02-22 |  139 |      14
   5146 | 2014-02-17 |   85 |      14
   5147 | 2014-02-21 |  117 |      15
   5148 | 2014-02-19 |  106 |      14
   5149 | 2014-02-26 |  171 |      15
   5149 | 2014-02-23 |  141 |      15
   5149 | 2014-02-11 |   30 |      15
   5150 | 2014-02-16 |   80 |      17
   5150 | 2014-02-19 |  125 |      17
   5151 | 2014-02-15 |   66 |      17
   5152 | 2014-02-10 |   22 |      13
   5153 | 2014-02-09 |    7 |      18
   5154 | 2014-02-18 |   88 |      17
   5155 | 2014-02-24 |  149 |      16
   5155 | 2014-02-18 |   81 |      16
   5155 | 2014-02-20 |  106 |      16
   5156 | 2014-02-25 |  179 |      20
   5157 | 2014-02-12 |   34 |      16
   5158 | 2014-02-22 |  162 |      16
   5158 | 2014-02-09 |    6 |      16
   5159 | 2014-02-22 |  133 |      18
   5160 | 2014-02-19 |  111 |      18
   5161 | 2014-02-13 |   46 |      18
   5162 | 2014-02-25 |  163 |      12
   5162 | 2014-02-21 |  122 |      12
   5162 | 2014-02-17 |   89 |      12
   5162 | 2014-02-09 |    5 |      12
   5162 | 2014-02-13 |   45 |      12
   5163 | 2014-02-12 |   38 |      16
   5164 | 2014-02-24 |  144 |      17
   5165 | 2014-02-26 |  178 |      17
   5166 | 2014-02-14 |   70 |      16
   5167 | 2014-02-18 |   91 |      16
   5168 | 2014-02-16 |   81 |      15
